Sub Umbrae Floreo,Valusia,GuerrillaRadio,MyYourEmpire,Sea State,Calvin,She Who Must Be Obeyed,
27.85050007994068,8.685711070525798,35.76295134572731,15.721796042239024,26.779182870835314,15.55833194829073,16.232874331449693,
16.916799977078302,9.887828492916164,17.855292777569705,18.11570860288265,26.959625931430928,14.172188145528876,15.984673623258121,
16.916799977078302,9.887828492916164,17.855292777569705,18.11570860288265,26.959625931430928,14.172188145528876,15.984673623258121,
22.062206748008872,9.71461665356204,24.89391182101956,17.42379562979754,23.592291814991867,14.523221715955486,12.938831588933324,
24.062101048004983,9.534577884804216,31.000502012042126,17.773929148782685,29.348572556876555,12.694189566854757,16.98450514198401,
24.062101048004983,9.534577884804216,31.000502012042126,17.773929148782685,29.348572556876555,12.694189566854757,16.98450514198401,
29.866275644048983,10.09337985271044,20.352548456941175,14.98432429344141,31.478839210206235,14.281964960934463,15.214532675996226,
28.62742328818085,7.689999287533375,31.018392986979016,20.16312104145949,28.773271073620073,13.682595641698988,17.088840297830448,
28.62742328818085,7.689999287533375,31.018392986979016,20.16312104145949,28.773271073620073,13.682595641698988,17.088840297830448,
31.72298839324122,8.898512095525133,41.147345708043666,20.91582786843612,29.942419532267884,13.18287765407873,13.837138854499322,
35.73451460491192,9.734828798985337,43.03546904751232,20.462740024445868,33.18552586152119,12.563739929795632,14.363465707081634,
32.15868567895825,9.937768748724018,49.52910006641764,20.748130089583942,31.20956949082295,13.359472171864187,19.18413974226344,
32.15868567895825,9.937768748724018,49.52910006641764,20.748130089583942,31.20956949082295,13.359472171864187,19.18413974226344,
31.296446989548407,9.102121462077852,53.731608732007274,20.50584167337947,27.743330085560196,14.130736528932818,19.36820713563234,
25.711403628206735,9.186303110834649,61.676687039153904,20.301523320167913,25.37132443054543,12.671129262896331,16.83493470066169,
25.711403628206735,9.186303110834649,61.676687039153904,20.301523320167913,25.37132443054543,12.671129262896331,16.83493470066169,
27.83788107609675,9.794204473345228,65.22644024333934,20.95798452613912,24.35022630969612,12.66678697687523,18.808949004521175,
27.83788107609675,9.794204473345228,65.22644024333934,20.95798452613912,24.35022630969612,12.66678697687523,18.808949004521175,
21.28274404531609,7.040078638021796,69.90045764186432,19.210223592859922,27.913425081149082,12.519990608592485,24.22104825151817,
25.995627356358593,7.612828276834735,78.0544286190651,20.31137593557348,25.85022468928146,12.567922587544665,21.40079787385755,
26.2011917379681,7.487111678756535,81.18629733866324,20.0154614233577,26.737244237080084,15.128406214214092,15.705471002675157,
26.2011917379681,7.487111678756535,81.18629733866324,20.0154614233577,26.737244237080084,15.128406214214092,15.705471002675157,
17.026844855506067,8.877694168405364,92.20343124148195,18.000495311338227,25.788499056882806,13.656921064556098,15.279209061480268,
19.897877692422668,8.933594577188995,87.01011056543297,17.675538229382664,24.694291015497882,12.312015816114407,17.596871553813422,
19.897877692422668,8.933594577188995,87.01011056543297,17.675538229382664,24.694291015497882,12.312015816114407,17.596871553813422,
29.341953889680088,8.272395161244669,98.2628034615,16.380539072322158,27.403508530020922,14.308333258689386,12.178205805950276,
29.97473289549221,9.5454264673223,105.99973178810721,17.385829817814255,27.639652149326267,13.405425758090505,12.484935503837454,
29.97473289549221,9.5454264673223,105.99973178810721,17.385829817814255,27.639652149326267,13.405425758090505,12.484935503837454,
26.098826249252127,10.339693569369393,115.35509566016923,16.288660114238322,24.633881632356243,14.5286889224549,18.19924784052005,
21.03560497230908,8.625819388129234,116.05659821488283,17.784175603646506,22.286406563707924,12.539114297424955,18.149904808335798,
21.03560497230908,8.625819388129234,116.05659821488283,17.784175603646506,22.286406563707924,12.539114297424955,18.149904808335798,
27.072837848585305,8.570717449854016,117.0793785344124,19.172156474239046,23.38819046808733,15.139253723809894,17.792478566054875,
12.348100371095818,6.646125706910387,126.08115388435601,18.353991815736357,24.479424838996234,13.119416652594674,19.17404791768472,
25.525109935463124,9.154840493658321,126.16666711001506,17.753623097816696,28.20503061706866,13.17108576903045,16.320789917533233,
25.87081970702909,8.301448509059735,131.96173997997101,17.08366775441885,29.725346188829366,13.175974904311339,16.039178930747852,
15.58680196067425,8.27548018198097,137.90438960458786,19.225161743964986,25.447079160101655,12.82442244073834,16.385970195130366,
26.626264542797152,10.964877408520417,141.6800948651193,18.51073785973027,27.248295035051267,15.368003143819966,21.53363425181555,
26.626264542797152,10.964877408520417,141.6800948651193,18.51073785973027,27.248295035051267,15.368003143819966,21.53363425181555,
32.57849430343673,10.062417055351457,153.75658448562592,17.677592535385557,24.34891992875528,12.05184684154085,16.641176066409898,
22.761941198671227,8.2743947177563,31.303082033178693,16.684924690953128,25.156909287121714,14.263024144338258,14.202836050751806,
29.133974934413413,8.620043360509186,39.559521450699584,17.272153731476763,27.55125860570964,15.069852227979435,18.975651983334124,
19.904915785565418,8.289064695557816,37.81201096636302,16.951747257227396,29.011779240942985,14.145872165940473,23.36047334176942,
19.081145421472172,9.197733965873528,38.555148816688025,17.538162499620167,24.79250360444138,13.058218216429898,13.366254311397773,
18.40995364573984,8.411170196414881,42.69150926158862,17.920775222745043,24.13436054379141,13.35006830499714,15.233053378588155,
23.300624275287248,9.58778070610866,49.87442735132446,17.237722392736934,25.828439566837957,13.443221786935382,16.00770598271115,
23.806159082809124,9.687469731682452,43.43231161890072,17.25025860645984,29.425107136933523,12.912454366261686,15.358931891697361,
23.806159082809124,9.687469731682452,43.43231161890072,17.25025860645984,29.425107136933523,12.912454366261686,15.358931891697361,
20.630422978595252,10.652494955810663,51.552722522117904,16.26288828329177,25.82012786639286,15.838188302050144,24.322631556227048,
25.44806367236959,10.013977970911924,44.04185485397437,16.562214651368027,29.44978395871419,17.184972933616507,25.342423976911427,
25.44806367236959,10.013977970911924,44.04185485397437,16.562214651368027,29.44978395871419,17.184972933616507,25.342423976911427,
23.794292962757808,10.220972296459149,23.877727856395726,17.088006399374763,23.999543426549568,14.550084182094997,17.03962487300207,
23.794292962757808,10.220972296459149,23.877727856395726,17.088006399374763,23.999543426549568,14.550084182094997,17.03962487300207,
25.05251907077936,11.15109501137926,34.66202691380269,18.486594713173236,23.303573529662515,13.717523640488576,18.600504144801164,
23.736513030729117,11.934141238401198,12.290895523487205,15.648835727117806,24.952835185136152,14.23223976419298,19.06185317643387,
25.231175304179114,10.72874670200097,22.733743173210357,17.032649530216496,20.50600725890028,14.470281362164236,25.9326352504091,
25.231175304179114,10.72874670200097,22.733743173210357,17.032649530216496,20.50600725890028,14.470281362164236,25.9326352504091,
24.652967297415515,9.832902889416744,12.566730818829638,17.54699052723915,23.35544728658474,13.457947238337207,16.145513189657255,
23.617406764126258,7.055911129116599,16.70335812504774,17.17522811871492,27.018002799637383,13.855201701387841,20.45079509492215,
25.171733862734065,9.606390038673702,15.631882849384876,18.08942482167154,24.661326067346184,12.9049359515746,19.25372761628233,
21.315472394609486,9.500853730977505,16.116234944936508,16.625043512392978,24.99360491426173,13.355313236444012,16.842359975010098,
21.315472394609486,9.500853730977505,16.116234944936508,16.625043512392978,24.99360491426173,13.355313236444012,16.842359975010098,
23.074633943633952,8.85254558876721,15.973509351963582,18.010888910375968,27.156795626509137,12.742342663955087,18.19061122506616,
17.496786909251703,9.788869894582321,21.77390625210889,16.490190314428474,25.241887473800897,13.195452638897558,15.350857157266883,
19.67210347603219,11.856234779423453,20.5663026728324,16.357871845182423,26.863081786451843,13.30700810410408,18.67215071745207,
19.67210347603219,11.856234779423453,20.5663026728324,16.357871845182423,26.863081786451843,13.30700810410408,18.67215071745207,
14.137325525212304,9.257873821595082,17.921858573567313,16.854151155115698,26.808354338879404,12.765341305950454,21.06595206457027,
19.070143234015656,9.058685146894046,15.126326748021997,15.452737914103098,31.931282806242955,14.886188255007742,15.360175487632217,
21.039742475743044,11.339109710093155,38.79809282638113,20.958626111753542,29.434257112765458,17.395266998314316,17.037920616451647,
20.917543369186767,11.040509099651153,18.560990553980204,16.68731112218808,28.97723300472783,14.91387307062218,24.53598496646826,
19.598648275398798,9.485395717995845,21.59776577475785,17.06169192415227,26.62182834063732,13.18522714272244,14.737684739912265,
19.598648275398798,9.485395717995845,21.59776577475785,17.06169192415227,26.62182834063732,13.18522714272244,14.737684739912265,
13.678214412040894,8.829789469064949,26.221928947395238,17.896321878765114,26.913202189307142,11.95099868373034,21.30967533392264,
24.125568808354245,8.744459413162232,12.416558644073302,17.931766931981333,25.323133001481764,13.293487907219694,17.0446928783497,
25.944168927532246,7.477864077973654,21.757000904090035,17.83990641377231,23.086390066026695,12.62534009885538,19.630442444515154,
20.971649289818757,8.879874141667667,15.570166629325465,16.871437351334414,25.729908622567656,13.258816566981922,16.418225453197667,
20.53297085161498,6.008321512297275,14.966504688151744,15.80408180486717,26.01063247613645,13.352713677921775,14.725965179790702,
24.487418598073216,8.773967948716656,20.460056126579982,16.77996210625215,26.765904045626,15.782181896773949,19.82710547990189,
13.66545715290519,8.384149636513794,12.949476387204804,17.56882551736408,21.30879228665649,14.395679721319228,15.72688999072665,
13.66545715290519,8.384149636513794,12.949476387204804,17.56882551736408,21.30879228665649,14.395679721319228,15.72688999072665,
23.21749032527081,7.48888970201598,14.116430172418328,17.83875084923494,24.354813940722703,13.456271049006336,16.554296701921697,
23.521469180088104,9.445425409738785,21.47304152809111,14.096303470209634,22.451095461919678,13.255646059081792,19.515449625678798,
20.153560002308083,9.45606991045487,23.19377394547663,17.54473346591024,30.203845500759783,14.424636143998576,17.931500149768357,
20.153560002308083,9.45606991045487,23.19377394547663,17.54473346591024,30.203845500759783,14.424636143998576,17.931500149768357,
18.59822246396302,10.367563690120212,12.30679596126557,18.21143927393589,24.09569993303499,11.992998623381274,19.430377949332176,
15.942401507321394,9.195507541736392,14.843365082211278,16.078150379042803,26.44119347319675,13.968311271622742,14.178600632484608,
25.979103324254204,9.730275577681338,13.822061256614663,20.127082837390965,28.3768631235764,12.43389478839,14.325680523856924,
25.979103324254204,9.730275577681338,13.822061256614663,20.127082837390965,28.3768631235764,12.43389478839,14.325680523856924,
20.698194040142347,9.771408618076952,20.73280872166859,18.596886106806508,31.84155465547284,12.937535794981896,21.791946450829258,
20.698194040142347,9.771408618076952,20.73280872166859,18.596886106806508,31.84155465547284,12.937535794981896,21.791946450829258,
21.549870588835724,9.771408618076954,25.961092845727528,20.175891187586622,29.973563367507616,16.658663354399128,24.75845982875678,
21.549870588835724,9.771408618076954,25.961092845727528,20.175891187586622,29.973563367507616,16.658663354399128,24.75845982875678,
18.28586811799542,7.985919996956935,11.064511043820179,15.951342221189563,30.13696306342281,16.115895034524396,19.053298917765048,
26.104963936493338,9.801662404113873,26.11459052216948,16.478218878796984,23.453108467972193,14.748313462140331,15.530346030298182,
26.104963936493338,9.801662404113873,26.11459052216948,16.478218878796984,23.453108467972193,14.748313462140331,15.530346030298182,
16.570316242518327,11.07700623998985,25.92422844622937,15.436613239752356,27.28276619562009,17.27871359795838,15.998863293287222,
23.958172062697123,7.092289085975815,24.656605264246767,14.095902457480838,28.570102652565915,14.970960272042232,20.216082855905764,
22.948806868989053,8.79801926438633,23.682874798355847,15.794142162480654,27.132508249836057,13.52165840507861,17.775006921212057,
21.182282563849913,9.486441582170865,23.13829322419935,17.580085255005066,30.125405134230782,16.904818830572655,19.371908850031744,
22.79895935760842,9.876419490509114,14.154356521119226,16.25069623122337,30.235029566787624,17.18499238592155,19.180937501347696,
22.724189278941036,9.235413085539466,18.154091476606816,17.59263430461864,25.018023550244482,16.0188831701313,17.040870174867813,
22.724189278941036,9.235413085539466,18.154091476606816,17.59263430461864,25.018023550244482,16.0188831701313,17.040870174867813,
29.499253969781126,10.273284631173727,24.9117428389439,16.47072335311061,30.231314486580462,18.14362150700687,18.33607821099234,
27.24177403313808,12.042971872258724,22.42420188792029,15.999557877270533,30.50164385660416,16.53054176555454,20.29000372178354,
27.24177403313808,12.042971872258724,22.42420188792029,15.999557877270533,30.50164385660416,16.53054176555454,20.29000372178354,
18.49401389629077,12.17058671281419,23.890074157608144,17.44970748856602,26.35102395739878,18.074212917471083,16.34799840538454,
21.189517545909666,13.367375826181336,16.167909577836028,17.250348797408908,27.349463629851073,13.77128887652879,18.01923360152462,
21.625603553469137,11.231189800737758,14.730470815278187,16.64270219421308,31.978790571541808,17.696445981738222,15.86651710057351,
18.608335057840314,12.78840108825856,13.950042148734955,16.814041190387595,28.741133607381727,10.00509978729849,18.84161037750246,
18.608335057840314,12.78840108825856,13.950042148734955,16.814041190387595,28.741133607381727,10.00509978729849,18.84161037750246,
23.617612078035346,11.147213748315568,19.072886118304183,15.910387663407791,31.676582905493227,14.186680557240983,12.057791504090815,
25.513191722756588,11.425693404682614,22.2580437454857,16.021147373371754,30.57406011929855,15.020393903173527,17.947160460901024,
18.741211450896543,12.176749298457489,16.87675370244137,16.848532117561533,34.019236548055574,16.199152252315177,21.319208999150078,
20.93759789970542,11.397517452595622,12.854559195902603,15.983324078498356,28.806948427792303,15.472049694728888,14.482503670500828,
20.93759789970542,11.397517452595622,12.854559195902603,15.983324078498356,28.806948427792303,15.472049694728888,14.482503670500828,
28.66549651898466,10.364076218682419,19.483474437948562,13.900232784533703,31.624551158848988,15.441985197477404,21.77298078676563,
19.21942829859361,12.095110785427051,13.202126618444506,17.375331294140366,28.37776915282378,13.681154599777388,17.405978288454158,
19.21942829859361,12.095110785427051,13.202126618444506,17.375331294140366,28.37776915282378,13.681154599777388,17.405978288454158,
20.262011152640074,10.818716010438681,12.551408090600924,16.293804303469003,23.098253548834865,12.37636272084071,16.86712515608566,
27.92447277441704,10.946927566242483,15.022150621487846,16.776454931131024,22.594550275116653,15.933563831803278,18.872968510659373,
27.92447277441704,10.946927566242483,15.022150621487846,16.776454931131024,22.594550275116653,15.933563831803278,18.872968510659373,
18.093078115331764,10.971542968473164,13.230135436256031,17.65018624827531,22.03851359596223,15.171007000799522,17.94071960722563,
23.284929613764575,10.679208944028867,13.251258329288317,15.619495093375345,25.902637031995354,13.202960465064074,20.3625077607556,
23.284929613764575,10.679208944028867,13.251258329288317,15.619495093375345,25.902637031995354,13.202960465064074,20.3625077607556,
14.220812172029909,12.67710375787912,20.406002853771085,15.927764875521873,24.597522094670815,15.19247164395395,17.888913657083496,
22.803896532199996,8.558823065547365,14.66489923512472,16.858803290985044,25.149303718885403,13.729255420386158,16.369649977556417,
16.637599416702507,9.421337276344593,12.478980437475688,17.48240120748862,20.686908067719223,14.285962060238418,17.714686896616783,
25.142510781006635,9.499514898993644,17.09966272995862,15.623354236635173,21.303753703209196,13.211436686003667,17.140736601538226,
25.142510781006635,9.499514898993644,17.09966272995862,15.623354236635173,21.303753703209196,13.211436686003667,17.140736601538226,
17.908011590987456,9.904391551096092,14.389917917923551,17.262498392532613,23.095369225507522,15.230880123830667,21.751369950781193,
19.41361855388276,8.92499618160805,15.280758616886322,14.044140134037098,28.09367275673086,16.42296897317522,18.01780179865009,
16.94003623903162,6.651341713343466,17.26974024422241,16.99922413610822,30.698278685843082,14.45691208364772,22.608396578566925,
19.206048513180157,9.416641066148337,16.597788867655844,17.402202019847493,23.76572617932931,15.288976997892286,29.20150538579211,
26.058385069245922,9.110757460490532,13.190032167926258,16.177761580720475,27.291598856060002,14.610675866238306,19.47928309478972,
21.802173869750266,8.090595368481317,21.474538099726466,19.27666404409313,31.462271190440163,15.395207180863776,24.22833882408492,
18.041243982315958,8.32251782015306,11.142875792153195,15.452114582026072,32.064756235728524,17.97835009210783,20.28295110939606,
18.041243982315958,8.32251782015306,11.142875792153195,15.452114582026072,32.064756235728524,17.97835009210783,20.28295110939606,
25.252614681065953,9.375188333519956,15.762495980394892,17.07986508445849,28.02209358535759,14.061718326140761,18.9254007683765,
16.291945979294308,13.168285208934517,17.256297632836244,18.383977612996492,28.435293824749113,14.454645357609746,17.37957632152701,
16.291945979294308,13.168285208934517,17.256297632836244,18.383977612996492,28.435293824749113,14.454645357609746,17.37957632152701,
25.94921753096642,11.841883395512445,13.77849183578869,17.01142882572512,22.009900777829067,13.643779403243236,20.855216580562605,
28.878873465327718,12.246497367751427,16.956091702574582,16.154437632368168,22.70655998154625,14.110452061939409,22.756431101740212,
27.035459191062966,10.811530671135934,14.668944438113321,18.891642164011845,29.66838202943173,12.410780062552812,20.10012865791586,
18.667095614125742,11.99699600927321,18.719435021332057,17.114148199338974,26.717943673501267,14.6709628629641,22.075396354287818,
29.820770560528064,11.128044490525031,13.453371997481536,16.695720686197802,26.44049298988576,13.80167726392653,19.445651144381586,
20.55240331552849,9.506201699987106,24.809093645934126,17.771772869519864,30.623498629087013,16.411883119477483,25.747734487664616,
27.14641991459183,12.179864964494392,22.731789331059193,17.98251682725728,32.944642821575464,12.806884440197082,27.481130581776814,
27.14641991459183,12.179864964494392,22.731789331059193,17.98251682725728,32.944642821575464,12.806884440197082,27.481130581776814,
28.24198472388458,11.756223698292132,18.804696859761275,17.92168751608311,30.58637453615218,16.710699861961636,22.628720156718828,
28.24198472388458,11.756223698292132,18.804696859761275,17.92168751608311,30.58637453615218,16.710699861961636,22.628720156718828,
32.8246023129049,11.425738929471507,19.441473511788733,17.448915857908602,36.09561632340117,16.245461045579688,20.010747315004387,
41.16950168591849,10.562115143391662,24.318180636544525,17.74509594466531,33.32150830255582,17.070528612058975,19.68575424925686,
42.68206228556172,9.700112732167097,26.15554955402298,18.246092828407107,32.09500448637172,14.110142026544564,17.721549774295507,
40.02926641519129,11.491990616163532,14.591562008043079,16.358245347616887,31.36717396432399,17.894240870719603,20.675044175348514,
40.02926641519129,11.491990616163532,14.591562008043079,16.358245347616887,31.36717396432399,17.894240870719603,20.675044175348514,
36.10685462785937,11.373641332564455,23.734856930868663,17.781550952859945,29.350340228168214,14.606708726951762,18.709828313686277,
34.10753890759198,11.090435037954569,23.45740403662056,16.777377613341777,26.00066481178012,14.19845167697359,18.879656514459278,
31.864336557213804,10.597175321062448,23.592407919494043,17.944386188225614,29.078792003453195,19.383098889736353,23.655655912729507,
31.864336557213804,10.597175321062448,23.592407919494043,17.944386188225614,29.078792003453195,19.383098889736353,23.655655912729507,
35.846706780990566,10.349730544399698,26.09262247303405,18.390400398927785,29.542341718418292,16.88369849072361,19.168745752659266,
33.7416915121657,11.917169112346071,11.944762340647856,15.97744316365713,27.247215817016826,18.02775256564942,19.04366891583271,
33.7416915121657,11.917169112346071,11.944762340647856,15.97744316365713,27.247215817016826,18.02775256564942,19.04366891583271,
32.11342348858363,9.705805113264201,15.206930597662922,18.451945512433344,27.462272008640024,19.61820529026405,20.301511948058046,
29.700684527929734,10.786264680613366,27.551068938518984,16.91833889813256,29.069515090834624,19.018102575744937,21.41369336615731,
33.846608298001485,10.482177004891,18.86024210204813,17.20069181936469,26.796565900463165,17.87266114871792,22.417838630727562,
36.24087609774628,10.289811231637476,21.211409485113407,15.447763686538217,31.59060049649584,21.314946144096833,19.19193957039988,
33.92478193736608,9.939028396141037,18.449256908355018,18.127315228249813,32.32632802519999,21.03272853245162,20.24981855886764,
33.92478193736608,9.939028396141037,18.449256908355018,18.127315228249813,32.32632802519999,21.03272853245162,20.24981855886764,
33.41740426042764,10.889740607266187,21.84045035553071,15.44172323885112,27.368756035043724,21.245026557129165,20.090122865628064,
31.52764425994069,13.300522508943859,25.10752353662244,16.914737048365165,25.80628278950969,16.954892998643587,18.145609429088196,
31.52764425994069,13.300522508943859,25.10752353662244,16.914737048365165,25.80628278950969,16.954892998643587,18.145609429088196,
27.028911333651113,11.47480861574064,24.876212018088776,16.96910111003951,28.504248431140837,17.253269259600202,22.672017745149045,
31.694399541350013,10.945102602928156,18.86551610926952,18.244194134363692,26.30808691272964,18.387120045695447,24.265287965460946,
31.694399541350013,10.945102602928156,18.86551610926952,18.244194134363692,26.30808691272964,18.387120045695447,24.265287965460946,
38.972033254723264,12.117416839288975,17.715112074533163,16.544792862377275,29.98519556809695,15.49062728558046,22.764301385079296,
44.098218389063874,12.61601237049684,18.490462773934308,17.15130425751503,28.51939442150094,15.915981246533718,22.76164771015513,
36.617988848951654,10.814475985838493,15.945544798121873,16.251213311192167,26.568143385727975,15.581347210035394,22.98916491506251,
34.166179575570595,9.418749532453605,13.131083845639145,16.82016208760315,36.72585798505425,22.146436564257133,23.121665470236856,
30.266498499752686,8.493972400941411,15.710582649182989,18.795150134060105,29.74582806613593,16.659253346283563,24.208624268908988,
20.121066538683483,9.548092488039224,22.050518567530624,16.88190658172963,31.46838298836114,17.09273392262513,22.19577941364033,
28.366106749495238,10.340125988102853,36.497013160583165,17.05035733399498,33.35199021157367,16.50379651263121,19.60659349284952,
25.83358972093904,10.674707737548724,27.600896070471073,17.613115881679132,31.896393286971474,19.673986953496904,22.509341787975806,
25.83358972093904,10.674707737548724,27.600896070471073,17.613115881679132,31.896393286971474,19.673986953496904,22.509341787975806,
31.583840123703922,9.99340490247571,27.601256731697035,16.24740854894599,31.656471001680053,18.44800392855597,18.87374397394425,
31.583840123703922,9.99340490247571,27.601256731697035,16.24740854894599,31.656471001680053,18.44800392855597,18.87374397394425,
26.137523244323308,9.259189825453506,22.656721333772083,19.660619503839868,24.820767742218095,20.09832391959898,22.680103342854494,
27.112198391554575,9.657477899191669,17.61384155744632,17.201203182271872,29.638360197748053,21.203900571826292,16.13455517369043,
23.983209673893235,9.209238711015043,14.478710094608152,20.226247894560647,26.850487040710533,13.315351636825925,15.332979852274619,
23.983209673893235,9.209238711015043,14.478710094608152,20.226247894560647,26.850487040710533,13.315351636825925,15.332979852274619,
28.274013567669304,11.755309102559032,20.47233476065869,12.641066302482605,28.119233181509287,13.553847139082594,17.13132948217913,
32.156620930927495,10.474643356051804,29.393952497001862,16.991026188530086,30.79135351591561,13.859209990857822,18.731070022002385,
32.156620930927495,10.474643356051804,29.393952497001862,16.991026188530086,30.79135351591561,13.859209990857822,18.731070022002385,
30.198285781934818,10.989763606928795,46.08789200622134,16.020353803630933,28.358499942295655,13.976548063549126,13.175894080632599,
24.319808659333326,10.102647845902784,34.452580353312115,18.436481807414,28.85342119340682,12.216790758555305,20.626017675823338,
24.319808659333326,10.102647845902784,34.452580353312115,18.436481807414,28.85342119340682,12.216790758555305,20.626017675823338,
22.662030382247554,10.701810960102078,28.21848423188111,14.194438166799024,31.26106149392842,12.434125627079053,13.139975845211731,
29.085738633528592,11.736190409224596,24.431834297332422,15.446349407090796,27.382669894710492,13.61542509783697,12.194754429234461,
22.860962047184966,9.71997314914477,41.65251220869945,18.009763367189354,28.07252640619566,12.16258825631958,10.913109098262819,
23.24229472807362,10.948013294957555,39.2473583219753,16.386377309247194,28.065000892914792,12.47807108302588,16.869884908604373,
23.24229472807362,10.948013294957555,39.2473583219753,16.386377309247194,28.065000892914792,12.47807108302588,16.869884908604373,
28.954861283447563,10.639449545460002,13.44636306063596,17.64633429047478,25.58479947351584,20.704315076999784,13.338572402195512,
27.033510983600834,10.480799078143873,14.13794173154907,16.37719958963428,26.024147721176536,16.25042177515007,16.840309367269885,
27.033510983600834,10.480799078143873,14.13794173154907,16.37719958963428,26.024147721176536,16.25042177515007,16.840309367269885,
22.300892166636608,10.54070008236979,34.90645454547989,14.660678300276599,29.914728992366552,13.909291469570702,18.398980645956538,
22.300892166636608,10.54070008236979,34.90645454547989,14.660678300276599,29.914728992366552,13.909291469570702,18.398980645956538,
29.315555280243075,10.731379236065933,37.26345630981019,16.9431403471022,32.59831600478707,14.611040330866581,12.735645678354846,
21.988159764319384,10.644992658817927,31.079092137525556,17.38426019918959,28.133132776262038,16.228599419652525,15.253126541914924,
27.216912113408426,10.58005143100451,11.552518429408712,16.175467783470225,26.641931520839986,13.960522527478604,22.324093338303225,
27.216912113408426,10.58005143100451,11.552518429408712,16.175467783470225,26.641931520839986,13.960522527478604,22.324093338303225,
27.511545965309537,10.636028584381215,20.84201074441734,18.035980310744822,24.882015329998648,14.746802007680996,22.52613774754301,
